Instance,ObjectiveTruckVector,FSC_1,FSC_2,FSC_3,FSC_4,FSC_5,FSC_6,FSC_7,FSC_8,FSC_9,FSC_10
Instance 11,[103,43,6,8,8,8,3,8,16,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 12,[102,43,6,8,8,8,3,8,18,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[]
Instance 13,[102,42,6,8,8,8,3,16,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 14,[101,42,6,8,8,8,3,16,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 15,[103,43,6,8,8,8,3,24,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 16,[102,43,6,8,8,8,3,26,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 17,[102,42,6,8,8,8,5,6,8,8,3,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[]
Instance 18,[101,42,6,8,8,8,5,6,8,10,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[]
Instance 19,[103,43,6,8,8,8,5,6,16,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 20,[102,43,6,8,8,8,5,6,18,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[]
Instance 21,[102,42,6,8,8,8,5,14,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 22,[101,42,6,8,8,8,5,14,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 23,[102,43,6,8,8,8,5,21,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 24,[102,43,6,8,8,8,5,24,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 25,[102,42,6,8,8,8,11,8,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 26,[101,42,6,8,8,8,11,8,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 27,[103,43,6,8,8,8,11,16,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 28,[102,43,6,8,8,8,11,18,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 29,[101,42,6,8,8,8,18,8,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 30,[100,42,6,8,8,8,18,10,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[]
Instance 31,[102,43,6,8,8,8,26,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 32,[101,43,6,8,8,8,28,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[]
Instance 33,[102,42,6,8,8,10,3,6,8,8,3,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[]
Instance 34,[101,42,6,8,8,10,3,6,8,10,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[]
Instance 35,[103,43,6,8,8,10,3,6,16,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 36,[102,43,6,8,8,10,3,6,18,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[]
Instance 37,[102,42,6,8,8,10,3,14,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 38,[101,42,6,8,8,10,3,14,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 39,[102,43,6,8,8,10,3,21,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 40,[102,43,6,8,8,10,3,24,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2],[AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 41,[101,42,6,8,8,10,8,8,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 42,[100,42,6,8,8,10,8,8,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 43,[102,43,6,8,8,10,8,16,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 44,[101,43,6,8,8,10,8,18,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 45,[101,42,6,8,8,10,16,8,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 46,[100,42,6,8,8,10,16,10,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[]
Instance 47,[102,43,6,8,8,10,24,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 48,[101,43,6,8,8,10,26,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,PAINF_CIE_3],[AT_CIE_2,AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[]
Instance 49,[102,42,6,8,8,13,6,8,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 50,[101,42,6,8,8,13,6,8,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 51,[103,43,6,8,8,13,6,16,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 52,[102,43,6,8,8,13,6,18,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 53,[102,42,6,8,8,13,14,8,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 54,[101,42,6,8,8,13,14,10,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[]
Instance 55,[102,43,6,8,8,13,21,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 56,[102,43,6,8,8,13,24,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,PAINF_CIE_3],[AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[]
Instance 57,[101,42,6,8,8,18,8,8,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_3],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 58,[100,42,6,8,8,18,8,10,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_3],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[]
Instance 59,[102,43,6,8,8,18,16,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_3],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 60,[101,43,6,8,8,18,18,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_3],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[]
Instance 61,[102,43,6,8,8,26,8,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_3,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 62,[101,43,6,8,8,26,10,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_3,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[],[]
Instance 63,[102,43,6,8,8,34,3,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[],[]
Instance 64,[101,43,6,8,8,36,0,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2],[AT_CIE_1,AT_CIE_2,AT_CIE_3,GN_CIE_2,PAINF_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[],[]
Instance 65,[104,43,6,8,16,3,3,6,8,8,3,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[]
Instance 66,[103,43,6,8,16,3,3,6,8,10,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[]
Instance 67,[104,43,6,8,16,3,3,6,16,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 68,[103,43,6,8,16,3,3,6,18,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[]
Instance 69,[104,43,6,8,16,3,3,14,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 70,[103,43,6,8,16,3,3,14,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 71,[103,43,6,8,16,3,3,21,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 72,[103,43,6,8,16,3,3,24,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2],[AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 73,[103,43,6,8,16,3,8,8,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 74,[102,43,6,8,16,3,8,8,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 75,[103,43,6,8,16,3,8,16,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 76,[102,43,6,8,16,3,8,18,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 77,[103,43,6,8,16,3,16,8,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 78,[102,43,6,8,16,3,16,10,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[]
Instance 79,[103,43,6,8,16,3,24,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 80,[102,43,6,8,16,3,26,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1],[AT_CIE_2,AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[]
Instance 81,[103,43,6,8,16,5,6,8,8,3,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[]
Instance 82,[102,43,6,8,16,5,6,8,10,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[]
Instance 83,[103,43,6,8,16,5,6,16,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 84,[102,43,6,8,16,5,6,18,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[]
Instance 85,[103,43,6,8,16,5,14,8,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 86,[102,43,6,8,16,5,14,10,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[]
Instance 87,[102,43,6,8,16,5,21,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 88,[102,43,6,8,16,5,24,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2],[AT_CIE_3,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[]
Instance 89,[103,43,6,8,16,11,8,8,3,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[]
Instance 90,[102,43,6,8,16,11,8,10,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[]
Instance 91,[103,43,6,8,16,11,16,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 92,[102,43,6,8,16,11,18,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2],[AT_CIE_3,PAINF_CIE_4,PAINF_CIE_5],[],[],[],[],[]
Instance 93,[102,43,6,8,16,18,8,3,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[PAINF_CIE_5],[AT_CIE_3],[],[],[],[]
Instance 94,[101,43,6,8,16,18,10,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_4],[AT_CIE_3,PAINF_CIE_5],[],[],[],[],[]
Instance 95,[102,43,6,8,16,26,3,0,0,0,0,0],[GN_CIE_1],[PAINF_CIE_1],[PAINF_CIE_2,PAINF_CIE_3],[AT_CIE_1,AT_CIE_2,GN_CIE_2,PAINF_CIE_4,PAINF_CIE_5],[AT_CIE_3],[],[],[],[],[]
