has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,4579.782802,20,1,0,0,1,0.000000,0.000000,4579.782802
true,8779.368551,11,1,0,0,1,0.000000,0.000000,8779.368551
true,80014.905284,15,3,0,0,3,0.000000,0.000000,80014.905284
true,5165.088310,34,2,1,0,1,1440.331542,0.000000,3724.756767
true,15819.276536,19,2,0,0,2,0.000000,0.000000,15819.276536
true,47852.467659,22,4,0,0,4,0.000000,0.000000,47852.467659
true,12.770954,39,1,1,0,0,12.770954,0.000000,0.000000
true,2663.933306,3,2,0,0,2,0.000000,0.000000,2663.933306
true,59847.675643,19,6,0,0,6,0.000000,0.000000,59847.675643
true,64620.199314,25,5,0,0,5,0.000000,0.000000,64620.199314
true,15383.928814,4,3,0,0,3,0.000000,0.000000,15383.928814
true,66979.738654,12,1,0,0,1,0.000000,0.000000,66979.738654
true,123536.195237,12,4,0,0,4,0.000000,0.000000,123536.195237
true,20812.892492,26,5,0,0,5,0.000000,0.000000,20812.892492
true,28732.085914,16,1,0,0,1,0.000000,0.000000,28732.085914
true,30981.049214,21,2,0,0,2,0.000000,0.000000,30981.049214
true,9850.342888,30,1,0,0,1,0.000000,0.000000,9850.342888
true,25502.392542,20,2,0,0,2,0.000000,0.000000,25502.392542
true,22080.098922,30,4,0,0,4,0.000000,0.000000,22080.098922
true,9860.811993,10,2,0,0,2,0.000000,0.000000,9860.811993
true,10160.431170,5,1,0,0,1,0.000000,0.000000,10160.431170
true,6426.707056,31,1,0,0,1,0.000000,0.000000,6426.707056
true,13437.492089,21,3,0,0,3,0.000000,0.000000,13437.492089
true,3733.539131,18,2,0,0,2,0.000000,0.000000,3733.539131
true,1811.736057,21,2,0,0,2,0.000000,0.000000,1811.736057
true,13557.301382,24,1,0,0,1,0.000000,0.000000,13557.301382
true,12174.805937,16,3,0,0,3,0.000000,0.000000,12174.805937
true,9939.504628,17,2,0,0,2,0.000000,0.000000,9939.504628
true,44962.151795,34,2,0,0,2,0.000000,0.000000,44962.151795
true,10843.392715,27,1,0,0,1,0.000000,0.000000,10843.392715
true,14911.900000,28,1,0,1,0,0.000000,14911.900000,0.000000
true,10185.820571,40,1,0,0,1,0.000000,0.000000,10185.820571
true,1147.398773,18,2,1,0,1,80.253679,0.000000,1067.145094
true,989.341656,37,2,1,0,1,172.288138,0.000000,817.053518
true,3321.938885,10,1,0,0,1,0.000000,0.000000,3321.938885
true,13.212795,14,1,0,0,1,0.000000,0.000000,13.212795
true,11921.280470,7,2,0,0,2,0.000000,0.000000,11921.280470
true,29249.732346,25,2,0,0,2,0.000000,0.000000,29249.732346
true,16090.958993,23,2,0,0,2,0.000000,0.000000,16090.958993
true,1335.763885,30,2,1,0,1,66.061129,0.000000,1269.702756
true,36996.844342,20,4,0,0,4,0.000000,0.000000,36996.844342
true,4984.578603,16,1,0,0,1,0.000000,0.000000,4984.578603
true,60800.798679,21,3,0,0,3,0.000000,0.000000,60800.798679
true,10494.950809,10,3,0,0,3,0.000000,0.000000,10494.950809
true,9875.914287,16,1,0,0,1,0.000000,0.000000,9875.914287
true,73219.381368,17,9,0,0,9,0.000000,0.000000,73219.381368
true,9594.969457,35,1,0,0,1,0.000000,0.000000,9594.969457
true,35121.172965,28,1,0,0,1,0.000000,0.000000,35121.172965
true,22186.553264,31,2,0,0,2,0.000000,0.000000,22186.553264
true,57625.865826,12,6,0,0,6,0.000000,0.000000,57625.865826
true,52869.994327,34,3,0,0,3,0.000000,0.000000,52869.994327
true,14331.694814,20,1,0,0,1,0.000000,0.000000,14331.694814
true,2946.314890,17,1,0,0,1,0.000000,0.000000,2946.314890
true,108900.462088,22,5,0,0,5,0.000000,0.000000,108900.462088
true,11813.028443,40,1,0,0,1,0.000000,0.000000,11813.028443
true,15658.952055,31,2,0,0,2,0.000000,0.000000,15658.952055
true,113536.855902,11,5,0,0,5,0.000000,0.000000,113536.855902
true,1191.170739,22,1,0,0,1,0.000000,0.000000,1191.170739
true,54317.765993,10,6,0,0,6,0.000000,0.000000,54317.765993
true,37210.415278,25,2,0,0,2,0.000000,0.000000,37210.415278
true,110062.346458,23,4,0,0,4,0.000000,0.000000,110062.346458
true,66001.848118,23,2,0,0,2,0.000000,0.000000,66001.848118
true,189438.441900,10,8,0,0,8,0.000000,0.000000,189438.441900
true,4668.647063,17,1,0,0,1,0.000000,0.000000,4668.647063
true,4141.827157,19,1,0,0,1,0.000000,0.000000,4141.827157
true,73683.635801,29,4,0,0,4,0.000000,0.000000,73683.635801
true,4094.525313,13,1,0,0,1,0.000000,0.000000,4094.525313
true,2485.803307,28,1,0,0,1,0.000000,0.000000,2485.803307
true,12149.206676,7,2,0,0,2,0.000000,0.000000,12149.206676
true,831.137217,31,1,0,0,1,0.000000,0.000000,831.137217
true,14493.486816,23,2,0,0,2,0.000000,0.000000,14493.486816
true,50283.875564,28,6,0,0,6,0.000000,0.000000,50283.875564
true,13826.552016,5,1,0,0,1,0.000000,0.000000,13826.552016
true,61327.830973,15,1,0,0,1,0.000000,0.000000,61327.830973
true,81.383971,38,1,1,0,0,81.383971,0.000000,0.000000
true,21884.405729,10,5,0,0,5,0.000000,0.000000,21884.405729
true,33567.584595,9,5,0,0,5,0.000000,0.000000,33567.584595
true,6208.960564,17,1,0,0,1,0.000000,0.000000,6208.960564
true,38479.632939,15,3,0,0,3,0.000000,0.000000,38479.632939
true,3391.218585,16,1,0,0,1,0.000000,0.000000,3391.218585
true,12891.447234,35,1,0,0,1,0.000000,0.000000,12891.447234
true,16815.615930,9,1,0,0,1,0.000000,0.000000,16815.615930
true,5811.524718,19,2,0,0,2,0.000000,0.000000,5811.524718
true,43031.184089,18,2,0,0,2,0.000000,0.000000,43031.184089
true,2536.689986,32,1,0,0,1,0.000000,0.000000,2536.689986
true,6616.040283,19,1,0,0,1,0.000000,0.000000,6616.040283
true,6580.161157,26,2,0,0,2,0.000000,0.000000,6580.161157
true,22301.291737,21,3,1,0,3,763.664414,0.000000,21537.627323
true,964.570840,12,1,1,0,0,964.570840,0.000000,0.000000
true,41440.340993,38,3,0,0,3,0.000000,0.000000,41440.340993
true,35236.669656,33,1,0,0,1,0.000000,0.000000,35236.669656
true,591.245132,26,1,1,0,0,591.245132,0.000000,0.000000
true,574.698820,12,1,1,0,0,574.698820,0.000000,0.000000
true,5247.340046,6,3,2,0,1,1420.718289,0.000000,3826.621757
true,5329.434673,33,1,0,0,1,0.000000,0.000000,5329.434673
true,22199.675455,38,1,0,0,1,0.000000,0.000000,22199.675455
true,7988.129762,6,2,0,0,2,0.000000,0.000000,7988.129762
true,532.452582,29,1,0,0,1,0.000000,0.000000,532.452582
true,768.458744,39,1,0,0,1,0.000000,0.000000,768.458744
true,4897.862321,12,1,0,0,1,0.000000,0.000000,4897.862321
true,10114.776987,33,1,0,0,1,0.000000,0.000000,10114.776987
true,3273.491984,8,1,0,0,1,0.000000,0.000000,3273.491984
true,19294.113883,30,1,0,0,1,0.000000,0.000000,19294.113883
true,13210.762071,7,3,0,0,3,0.000000,0.000000,13210.762071
true,3670.568523,9,1,0,0,1,0.000000,0.000000,3670.568523
true,23123.187389,13,2,0,0,2,0.000000,0.000000,23123.187389
true,11417.152270,31,1,0,0,1,0.000000,0.000000,11417.152270
true,15852.168402,18,2,0,0,2,0.000000,0.000000,15852.168402
true,144.264919,35,1,0,0,1,0.000000,0.000000,144.264919
true,231.964298,8,1,0,0,1,0.000000,0.000000,231.964298
true,1708.880932,40,1,0,0,1,0.000000,0.000000,1708.880932
true,8540.546127,18,2,1,0,1,247.081991,0.000000,8293.464136
true,16835.180827,36,2,1,0,1,1413.733881,0.000000,15421.446947
true,53.179105,18,1,1,0,0,53.179105,0.000000,0.000000
true,6538.548531,27,1,0,0,1,0.000000,0.000000,6538.548531
true,34385.795979,10,6,0,0,6,0.000000,0.000000,34385.795979
true,79147.264247,35,5,0,0,5,0.000000,0.000000,79147.264247
true,6565.608297,25,2,0,0,2,0.000000,0.000000,6565.608297
true,319.843049,3,1,1,0,0,319.843049,0.000000,0.000000
true,2993.784610,10,2,1,0,1,311.840067,0.000000,2681.944544
true,6603.512586,38,2,0,0,2,0.000000,0.000000,6603.512586
true,14007.453818,13,3,0,0,3,0.000000,0.000000,14007.453818
true,8245.198874,31,1,0,0,1,0.000000,0.000000,8245.198874
true,31930.201417,8,3,0,0,3,0.000000,0.000000,31930.201417
true,9296.075293,35,1,0,0,1,0.000000,0.000000,9296.075293
true,4488.476909,38,1,0,0,1,0.000000,0.000000,4488.476909
true,8248.945686,34,2,0,0,2,0.000000,0.000000,8248.945686
true,61711.879479,27,2,0,0,2,0.000000,0.000000,61711.879479
true,36023.643290,38,2,0,0,2,0.000000,0.000000,36023.643290
true,806.922286,9,1,0,0,1,0.000000,0.000000,806.922286
true,4672.669465,9,1,0,0,1,0.000000,0.000000,4672.669465
true,17902.106665,39,2,0,0,2,0.000000,0.000000,17902.106665
true,31728.269260,5,3,1,0,2,806.486497,0.000000,30921.782763
true,11693.837921,16,1,0,0,1,0.000000,0.000000,11693.837921
true,184.240691,25,1,1,0,0,184.240691,0.000000,0.000000
true,6609.005661,17,1,0,0,1,0.000000,0.000000,6609.005661
true,29883.750179,35,1,0,0,1,0.000000,0.000000,29883.750179
true,9704.864660,36,1,0,0,1,0.000000,0.000000,9704.864660
true,27416.489090,9,4,1,0,3,29.697396,0.000000,27386.791694
true,47033.112229,32,3,0,0,3,0.000000,0.000000,47033.112229
true,11536.470517,36,3,0,0,3,0.000000,0.000000,11536.470517
true,146140.693932,14,8,0,0,8,0.000000,0.000000,146140.693932
true,14479.673541,32,2,1,0,1,198.871852,0.000000,14280.801689
true,77160.939794,6,3,0,0,3,0.000000,0.000000,77160.939794
true,4421.988299,5,2,0,0,2,0.000000,0.000000,4421.988299
true,146103.837511,26,5,0,0,5,0.000000,0.000000,146103.837511
true,273.297900,6,1,1,0,0,273.297900,0.000000,0.000000
true,126.424332,15,1,1,0,0,126.424332,0.000000,0.000000
true,21103.351227,39,1,0,0,1,0.000000,0.000000,21103.351227
true,78.747515,35,1,0,0,1,0.000000,0.000000,78.747515
true,10607.500506,38,1,0,0,1,0.000000,0.000000,10607.500506
true,193437.226596,36,4,0,0,4,0.000000,0.000000,193437.226596
true,13918.936261,35,3,0,0,3,0.000000,0.000000,13918.936261
true,11903.105117,37,1,0,0,1,0.000000,0.000000,11903.105117
true,5814.411592,33,1,0,0,1,0.000000,0.000000,5814.411592
true,12356.307935,5,2,0,0,2,0.000000,0.000000,12356.307935
true,98011.478483,7,5,0,0,5,0.000000,0.000000,98011.478483
true,7228.084392,15,1,0,0,1,0.000000,0.000000,7228.084392
true,3989.275607,14,2,0,0,2,0.000000,0.000000,3989.275607
true,28455.522364,4,4,0,0,4,0.000000,0.000000,28455.522364
true,756.779909,40,1,0,0,1,0.000000,0.000000,756.779909
true,43370.398150,23,1,0,0,1,0.000000,0.000000,43370.398150
true,3753.683752,25,2,0,0,2,0.000000,0.000000,3753.683752
true,25018.936710,8,1,0,0,1,0.000000,0.000000,25018.936710
true,58.781138,32,1,1,0,0,58.781138,0.000000,0.000000
true,5463.786285,14,1,0,0,1,0.000000,0.000000,5463.786285
true,15593.627071,13,4,0,0,4,0.000000,0.000000,15593.627071
true,1091.757470,27,1,1,0,0,1091.757470,0.000000,0.000000
true,47739.047026,17,3,0,0,3,0.000000,0.000000,47739.047026
true,20542.776647,30,1,0,0,1,0.000000,0.000000,20542.776647
true,4512.604372,27,1,0,0,1,0.000000,0.000000,4512.604372
true,3144.422439,20,2,0,0,2,0.000000,0.000000,3144.422439
true,10058.472934,34,3,0,0,3,0.000000,0.000000,10058.472934
true,26400.802583,16,4,1,0,3,27.440037,0.000000,26373.362546
true,21489.408241,9,2,0,0,2,0.000000,0.000000,21489.408241
true,11907.661023,14,1,0,0,1,0.000000,0.000000,11907.661023
true,146.724862,39,1,0,0,1,0.000000,0.000000,146.724862
true,9992.284542,32,1,0,0,1,0.000000,0.000000,9992.284542
true,11060.420595,24,1,0,0,1,0.000000,0.000000,11060.420595
true,16752.656090,39,1,0,0,1,0.000000,0.000000,16752.656090
true,2261.856932,38,1,0,0,1,0.000000,0.000000,2261.856932
true,4693.940353,8,1,0,0,1,0.000000,0.000000,4693.940353
true,29249.903171,6,3,0,0,3,0.000000,0.000000,29249.903171
true,31409.624793,14,1,0,0,1,0.000000,0.000000,31409.624793
true,11556.227796,35,1,0,0,1,0.000000,0.000000,11556.227796
true,185.614679,16,1,1,0,0,185.614679,0.000000,0.000000
true,19469.195216,11,2,0,0,2,0.000000,0.000000,19469.195216
true,14995.060288,36,4,0,0,4,0.000000,0.000000,14995.060288
true,11399.095266,6,2,0,0,2,0.000000,0.000000,11399.095266
true,162709.072508,5,5,0,0,5,0.000000,0.000000,162709.072508
true,5441.811530,10,1,0,0,1,0.000000,0.000000,5441.811530
true,16541.765360,28,1,0,0,1,0.000000,0.000000,16541.765360
true,4110.440392,14,3,0,0,3,0.000000,0.000000,4110.440392
true,11323.925274,21,3,1,0,2,138.957088,0.000000,11184.968186
true,64.875232,7,1,1,0,0,64.875232,0.000000,0.000000
true,9024.183987,6,3,0,0,3,0.000000,0.000000,9024.183987
true,30978.308286,12,4,0,0,4,0.000000,0.000000,30978.308286
true,196.183942,25,1,1,0,0,196.183942,0.000000,0.000000
true,20641.387835,5,2,0,0,2,0.000000,0.000000,20641.387835
true,3659.592114,31,2,1,0,1,171.139064,0.000000,3488.453050
true,1461.930952,11,1,0,0,1,0.000000,0.000000,1461.930952
true,5249.122692,36,1,0,0,1,0.000000,0.000000,5249.122692
true,99575.102628,9,4,0,0,4,0.000000,0.000000,99575.102628
true,4932.583680,19,3,1,0,2,53.372167,0.000000,4879.211513
true,33748.127476,5,8,0,0,8,0.000000,0.000000,33748.127476
true,12913.477792,21,2,0,0,2,0.000000,0.000000,12913.477792
true,71930.643672,24,2,0,0,2,0.000000,0.000000,71930.643672
true,4786.065645,31,2,0,1,2,0.000000,58.800000,4727.265645
true,6982.211952,22,1,0,0,1,0.000000,0.000000,6982.211952
true,123.487673,8,1,0,0,1,0.000000,0.000000,123.487673
true,7005.531356,13,1,0,0,1,0.000000,0.000000,7005.531356
true,15479.337986,14,3,0,0,3,0.000000,0.000000,15479.337986
true,119685.174428,10,7,1,0,6,29.514193,0.000000,119655.660235
true,49380.770792,33,2,0,0,2,0.000000,0.000000,49380.770792
true,3304.108157,8,2,1,0,1,2804.415487,0.000000,499.692671
true,21890.384047,9,7,3,0,5,4282.795688,0.000000,17607.588359
true,20776.400240,8,5,0,0,5,0.000000,0.000000,20776.400240
true,1832.435807,15,1,0,0,1,0.000000,0.000000,1832.435807
true,55802.747116,9,5,0,0,5,0.000000,0.000000,55802.747116
true,3221.402792,20,1,0,0,1,0.000000,0.000000,3221.402792
true,3637.840020,26,4,1,0,3,176.426008,0.000000,3461.414013
true,17499.807063,39,2,0,0,2,0.000000,0.000000,17499.807063
true,16645.131109,25,1,0,0,1,0.000000,0.000000,16645.131109
true,94896.675500,19,5,0,0,5,0.000000,0.000000,94896.675500
true,29989.119137,33,2,0,0,2,0.000000,0.000000,29989.119137
true,93943.025799,5,9,0,0,9,0.000000,0.000000,93943.025799
true,13726.117362,9,2,0,0,2,0.000000,0.000000,13726.117362
true,47478.139576,14,6,1,0,5,1080.619873,0.000000,46397.519702
true,6728.636614,28,2,0,0,2,0.000000,0.000000,6728.636614
true,79349.747605,33,4,3,0,4,2450.566358,0.000000,76899.181247
true,8133.518232,33,3,2,0,2,873.850050,0.000000,7259.668183
true,17329.031645,31,1,0,0,1,0.000000,0.000000,17329.031645
true,13151.362521,5,1,0,0,1,0.000000,0.000000,13151.362521
true,18232.209034,8,2,0,0,2,0.000000,0.000000,18232.209034
true,4393.437347,20,1,0,0,1,0.000000,0.000000,4393.437347
true,320.322893,29,1,0,0,1,0.000000,0.000000,320.322893
true,18335.820954,27,2,1,0,2,3239.100717,0.000000,15096.720237
true,9469.506588,34,1,0,0,1,0.000000,0.000000,9469.506588
true,91446.289829,7,8,0,0,8,0.000000,0.000000,91446.289829
true,1801.026383,17,1,0,0,1,0.000000,0.000000,1801.026383
true,6559.713602,9,2,0,0,2,0.000000,0.000000,6559.713602
true,3796.461753,33,1,0,0,1,0.000000,0.000000,3796.461753
true,28956.924252,37,2,0,0,2,0.000000,0.000000,28956.924252
true,11219.075988,38,2,0,0,2,0.000000,0.000000,11219.075988
true,6452.071898,19,1,0,0,1,0.000000,0.000000,6452.071898
true,20.199426,32,1,1,0,0,20.199426,0.000000,0.000000
true,993.798290,29,1,0,0,1,0.000000,0.000000,993.798290
true,7655.840023,19,2,0,0,2,0.000000,0.000000,7655.840023
true,4757.960349,20,1,0,0,1,0.000000,0.000000,4757.960349
true,227.348369,13,1,0,0,1,0.000000,0.000000,227.348369
true,763.837089,8,1,0,0,1,0.000000,0.000000,763.837089
true,25984.872756,13,2,1,0,1,119.216773,0.000000,25865.655983
true,28539.133817,21,2,0,0,2,0.000000,0.000000,28539.133817
true,8500.230589,23,1,0,0,1,0.000000,0.000000,8500.230589
true,5633.765624,17,3,0,0,3,0.000000,0.000000,5633.765624
true,14603.655950,39,1,0,0,1,0.000000,0.000000,14603.655950
true,19542.809977,10,2,0,0,2,0.000000,0.000000,19542.809977
true,15396.337250,27,2,0,0,2,0.000000,0.000000,15396.337250
true,98.384714,22,2,0,0,2,0.000000,0.000000,98.384714
true,31394.208692,21,3,0,0,3,0.000000,0.000000,31394.208692
true,13960.424107,36,2,0,0,2,0.000000,0.000000,13960.424107
true,35587.290322,28,2,0,0,2,0.000000,0.000000,35587.290322
true,9780.505570,9,1,0,0,1,0.000000,0.000000,9780.505570
true,4500.355892,28,2,1,0,1,368.010163,0.000000,4132.345729
true,6788.543087,7,4,0,0,4,0.000000,0.000000,6788.543087
true,1175.677842,20,1,0,0,1,0.000000,0.000000,1175.677842
true,6133.593665,10,1,0,0,1,0.000000,0.000000,6133.593665
true,44298.229127,26,4,1,0,4,214.106279,0.000000,44084.122848
true,1717.322892,23,1,0,0,1,0.000000,0.000000,1717.322892
true,22096.173149,39,1,0,0,1,0.000000,0.000000,22096.173149
true,70121.648299,14,2,0,0,2,0.000000,0.000000,70121.648299
true,1659.274332,21,1,0,0,1,0.000000,0.000000,1659.274332
true,15879.231154,24,2,0,0,2,0.000000,0.000000,15879.231154
true,1579.532535,11,2,0,0,2,0.000000,0.000000,1579.532535
true,1934.035060,29,1,0,0,1,0.000000,0.000000,1934.035060
true,5584.347441,19,2,0,0,2,0.000000,0.000000,5584.347441
true,8766.825348,7,1,0,0,1,0.000000,0.000000,8766.825348
