has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,7161.050183,5,1,0,0,1,0.000000,0.000000,7161.050183
true,17507.756342,57,1,0,0,1,0.000000,0.000000,17507.756342
true,8245.176287,16,3,0,0,3,0.000000,0.000000,8245.176287
true,9423.156938,43,1,0,0,1,0.000000,0.000000,9423.156938
true,32476.755743,53,2,0,0,2,0.000000,0.000000,32476.755743
true,7320.945248,73,2,0,0,2,0.000000,0.000000,7320.945248
true,819.274490,57,3,3,0,0,819.274490,0.000000,0.000000
true,32047.837635,33,7,0,0,7,0.000000,0.000000,32047.837635
true,68301.600723,23,3,0,0,3,0.000000,0.000000,68301.600723
true,38094.982784,10,2,0,0,2,0.000000,0.000000,38094.982784
true,42578.599670,65,3,1,0,2,820.129143,0.000000,41758.470527
true,52472.823629,9,6,0,0,6,0.000000,0.000000,52472.823629
true,8929.212488,23,1,0,0,1,0.000000,0.000000,8929.212488
true,49703.503314,15,5,1,0,4,95.736127,0.000000,49607.767188
true,2680.502182,37,1,0,0,1,0.000000,0.000000,2680.502182
true,8251.618731,54,1,0,0,1,0.000000,0.000000,8251.618731
true,20985.409969,19,3,0,0,3,0.000000,0.000000,20985.409969
true,5245.946669,6,2,0,0,2,0.000000,0.000000,5245.946669
true,3329.307201,16,1,0,0,1,0.000000,0.000000,3329.307201
true,3157.527521,57,2,1,0,1,31.254769,0.000000,3126.272752
true,338186.417860,11,15,0,0,15,0.000000,0.000000,338186.417860
true,10427.817940,72,1,0,0,1,0.000000,0.000000,10427.817940
true,6354.560465,18,3,1,0,2,157.573356,0.000000,6196.987109
true,73456.957328,18,6,0,0,6,0.000000,0.000000,73456.957328
true,5964.061852,79,1,0,0,1,0.000000,0.000000,5964.061852
true,24209.404743,25,1,0,0,1,0.000000,0.000000,24209.404743
true,36238.017643,14,4,1,0,3,105.637417,0.000000,36132.380226
true,17960.964310,76,2,0,0,2,0.000000,0.000000,17960.964310
true,8774.895418,24,2,0,0,2,0.000000,0.000000,8774.895418
true,36178.041079,61,5,1,0,5,316.051133,0.000000,35861.989946
true,26909.376762,30,2,0,0,2,0.000000,0.000000,26909.376762
true,2919.424356,40,1,0,0,1,0.000000,0.000000,2919.424356
true,20622.517502,14,2,0,0,2,0.000000,0.000000,20622.517502
true,32461.609661,16,5,0,0,5,0.000000,0.000000,32461.609661
true,7403.774455,11,2,1,0,1,154.591444,0.000000,7249.183011
true,28623.484537,33,3,0,0,3,0.000000,0.000000,28623.484537
true,1258.188079,49,1,0,0,1,0.000000,0.000000,1258.188079
true,51057.425542,44,2,0,0,2,0.000000,0.000000,51057.425542
true,31675.571591,16,5,0,0,5,0.000000,0.000000,31675.571591
true,34896.840169,11,6,0,0,6,0.000000,0.000000,34896.840169
true,2949.314784,61,2,1,0,1,109.738947,0.000000,2839.575837
true,5473.270844,63,4,1,0,3,882.036265,0.000000,4591.234579
true,15113.666425,54,1,0,0,1,0.000000,0.000000,15113.666425
true,13167.343395,29,2,0,0,2,0.000000,0.000000,13167.343395
true,3572.291968,42,1,0,0,1,0.000000,0.000000,3572.291968
true,16222.272932,14,2,1,0,1,1496.103030,0.000000,14726.169903
true,30463.963992,10,3,0,0,3,0.000000,0.000000,30463.963992
true,174799.148018,10,11,0,0,11,0.000000,0.000000,174799.148018
true,3332.755136,14,1,0,0,1,0.000000,0.000000,3332.755136
true,10011.674195,39,1,0,0,1,0.000000,0.000000,10011.674195
true,6686.019521,20,1,0,0,1,0.000000,0.000000,6686.019521
true,231450.629416,10,11,0,0,11,0.000000,0.000000,231450.629416
true,10895.079143,42,2,0,0,2,0.000000,0.000000,10895.079143
true,124411.893573,21,6,0,0,6,0.000000,0.000000,124411.893573
true,3068.201879,40,1,0,0,1,0.000000,0.000000,3068.201879
true,17678.374122,12,4,0,0,4,0.000000,0.000000,17678.374122
true,18883.204664,11,6,0,0,6,0.000000,0.000000,18883.204664
true,50498.307057,46,2,0,0,2,0.000000,0.000000,50498.307057
true,21457.538530,46,4,1,0,3,574.261072,0.000000,20883.277458
true,198853.163500,17,12,0,0,12,0.000000,0.000000,198853.163500
true,9058.763024,35,1,0,0,1,0.000000,0.000000,9058.763024
true,9424.624062,36,3,0,0,3,0.000000,0.000000,9424.624062
true,5363.483628,59,2,0,0,2,0.000000,0.000000,5363.483628
true,11372.745804,42,3,0,0,3,0.000000,0.000000,11372.745804
true,68666.888775,18,6,0,0,6,0.000000,0.000000,68666.888775
true,2283.487699,21,2,1,0,1,91.039624,0.000000,2192.448075
true,50862.520416,21,9,1,0,9,134.297935,0.000000,50728.222481
true,94325.065689,54,4,0,0,4,0.000000,0.000000,94325.065689
true,16452.054232,26,2,0,0,2,0.000000,0.000000,16452.054232
true,49212.424795,42,1,0,0,1,0.000000,0.000000,49212.424795
true,82668.417648,39,5,0,0,5,0.000000,0.000000,82668.417648
true,29957.378477,51,4,0,0,4,0.000000,0.000000,29957.378477
true,66148.474837,12,6,0,0,6,0.000000,0.000000,66148.474837
true,2666.339561,23,1,0,0,1,0.000000,0.000000,2666.339561
true,1510.090449,76,2,0,0,2,0.000000,0.000000,1510.090449
true,251.847580,29,1,0,0,1,0.000000,0.000000,251.847580
true,3542.971042,35,1,0,0,1,0.000000,0.000000,3542.971042
true,18803.835041,9,2,0,0,2,0.000000,0.000000,18803.835041
true,3448.998755,20,2,1,0,1,140.748310,0.000000,3308.250444
true,2034.901125,48,1,0,0,1,0.000000,0.000000,2034.901125
true,83282.620743,61,6,1,0,5,222.353284,0.000000,83060.267459
true,30701.632142,15,6,1,0,6,515.771506,0.000000,30185.860636
true,60612.403380,24,2,0,0,2,0.000000,0.000000,60612.403380
true,58.674195,25,1,1,0,0,58.674195,0.000000,0.000000
true,25316.202988,29,5,0,0,5,0.000000,0.000000,25316.202988
true,17438.049024,22,3,0,0,3,0.000000,0.000000,17438.049024
true,3612.140935,21,1,0,0,1,0.000000,0.000000,3612.140935
true,50024.893034,9,4,0,0,4,0.000000,0.000000,50024.893034
true,6179.367182,33,1,0,0,1,0.000000,0.000000,6179.367182
true,48549.937938,18,11,2,0,9,312.715615,0.000000,48237.222324
true,3759.308253,28,1,0,0,1,0.000000,0.000000,3759.308253
true,10457.928112,11,3,0,0,3,0.000000,0.000000,10457.928112
true,39351.727756,13,6,0,0,6,0.000000,0.000000,39351.727756
true,43.327403,9,1,0,0,1,0.000000,0.000000,43.327403
true,9178.180524,5,2,0,0,2,0.000000,0.000000,9178.180524
true,14820.426012,33,1,0,0,1,0.000000,0.000000,14820.426012
true,6756.147156,75,1,0,0,1,0.000000,0.000000,6756.147156
true,2469.467365,69,1,0,0,1,0.000000,0.000000,2469.467365
true,3825.921377,53,1,0,0,1,0.000000,0.000000,3825.921377
true,7511.785100,28,1,0,0,1,0.000000,0.000000,7511.785100
true,8650.046245,60,2,0,0,2,0.000000,0.000000,8650.046245
true,84916.690865,43,4,0,0,4,0.000000,0.000000,84916.690865
true,2169.256244,42,1,0,0,1,0.000000,0.000000,2169.256244
true,9279.754532,77,1,0,0,1,0.000000,0.000000,9279.754532
true,19642.551025,6,3,0,0,3,0.000000,0.000000,19642.551025
true,4883.081559,58,2,1,0,1,1453.609121,0.000000,3429.472438
true,11556.569656,9,3,0,0,3,0.000000,0.000000,11556.569656
true,5571.787607,17,1,0,0,1,0.000000,0.000000,5571.787607
true,2897.642101,38,1,0,0,1,0.000000,0.000000,2897.642101
true,78487.618451,13,4,0,0,4,0.000000,0.000000,78487.618451
true,13970.228379,36,4,1,0,3,187.475044,0.000000,13782.753335
true,21689.213865,72,3,0,0,3,0.000000,0.000000,21689.213865
true,61474.925049,13,4,0,0,4,0.000000,0.000000,61474.925049
true,7619.554887,74,2,1,0,1,1134.535652,0.000000,6485.019235
true,2507.754475,47,1,0,0,1,0.000000,0.000000,2507.754475
true,1018.183601,63,1,1,0,0,1018.183601,0.000000,0.000000
true,15726.081188,8,3,0,0,3,0.000000,0.000000,15726.081188
true,1207.252905,45,1,0,0,1,0.000000,0.000000,1207.252905
true,5802.850623,32,3,0,0,3,0.000000,0.000000,5802.850623
true,128266.005220,23,5,0,0,5,0.000000,0.000000,128266.005220
true,116623.420013,60,4,1,0,3,2252.746649,0.000000,114370.673365
true,62942.839170,20,4,0,0,4,0.000000,0.000000,62942.839170
true,1370.331681,67,1,0,0,1,0.000000,0.000000,1370.331681
true,917.384812,18,3,3,0,0,917.384812,0.000000,0.000000
true,83701.373873,5,5,0,0,5,0.000000,0.000000,83701.373873
true,1237.577484,26,1,0,0,1,0.000000,0.000000,1237.577484
true,52480.455476,59,2,0,0,2,0.000000,0.000000,52480.455476
true,47146.817892,21,3,0,0,3,0.000000,0.000000,47146.817892
true,2172.555189,37,1,0,0,1,0.000000,0.000000,2172.555189
true,29382.879343,18,6,1,0,6,680.316626,0.000000,28702.562717
true,4072.456276,25,1,0,0,1,0.000000,0.000000,4072.456276
true,6832.852798,69,2,0,0,2,0.000000,0.000000,6832.852798
true,3610.429807,79,1,0,0,1,0.000000,0.000000,3610.429807
true,22748.357795,48,3,0,0,3,0.000000,0.000000,22748.357795
true,127607.279049,36,4,0,0,4,0.000000,0.000000,127607.279049
true,1935.360897,27,3,2,0,1,1068.536967,0.000000,866.823930
true,8962.506836,9,1,0,0,1,0.000000,0.000000,8962.506836
true,22918.189553,61,2,0,0,2,0.000000,0.000000,22918.189553
true,58.202741,69,1,1,0,0,58.202741,0.000000,0.000000
true,9291.239649,34,3,1,0,2,11.388450,0.000000,9279.851199
true,24469.222342,24,4,0,0,4,0.000000,0.000000,24469.222342
true,19085.411718,16,3,0,0,3,0.000000,0.000000,19085.411718
true,18163.072506,27,3,1,0,2,590.786110,0.000000,17572.286396
true,44675.548123,55,5,0,0,5,0.000000,0.000000,44675.548123
true,222331.330954,25,12,1,0,11,199.103576,0.000000,222132.227378
true,8729.087164,5,1,0,0,1,0.000000,0.000000,8729.087164
true,7623.886789,44,2,1,0,1,1309.834559,0.000000,6314.052229
true,6171.108140,60,3,0,0,3,0.000000,0.000000,6171.108140
true,33887.845469,33,3,0,0,3,0.000000,0.000000,33887.845469
true,10.798001,7,1,0,0,1,0.000000,0.000000,10.798001
true,14611.425994,61,4,0,0,4,0.000000,0.000000,14611.425994
true,3061.233200,28,2,1,0,1,741.672852,0.000000,2319.560348
true,528.157286,8,2,2,0,0,528.157286,0.000000,0.000000
true,5675.531471,13,1,0,0,1,0.000000,0.000000,5675.531471
true,8571.142992,74,2,0,0,2,0.000000,0.000000,8571.142992
true,1776.130133,19,1,0,0,1,0.000000,0.000000,1776.130133
true,157661.842491,36,7,0,0,7,0.000000,0.000000,157661.842491
true,3600.045999,55,1,0,0,1,0.000000,0.000000,3600.045999
true,1252.168082,21,2,1,0,1,57.637174,0.000000,1194.530908
true,77109.125087,12,13,1,0,12,194.857963,0.000000,76914.267124
true,221503.129147,50,6,0,0,6,0.000000,0.000000,221503.129147
true,32330.057960,33,1,0,0,1,0.000000,0.000000,32330.057960
true,24229.533586,41,8,1,0,7,303.712404,0.000000,23925.821182
true,10160.967373,30,1,0,0,1,0.000000,0.000000,10160.967373
true,413.399515,63,1,0,0,1,0.000000,0.000000,413.399515
true,8350.314615,21,2,0,0,2,0.000000,0.000000,8350.314615
true,30212.627890,45,2,0,0,2,0.000000,0.000000,30212.627890
true,55725.282668,9,6,0,0,6,0.000000,0.000000,55725.282668
true,775.534475,28,1,0,0,1,0.000000,0.000000,775.534475
true,23286.626153,60,2,0,0,2,0.000000,0.000000,23286.626153
true,31117.217235,8,5,0,0,5,0.000000,0.000000,31117.217235
true,4331.764960,44,1,0,0,1,0.000000,0.000000,4331.764960
true,851.376156,78,1,1,0,0,851.376156,0.000000,0.000000
true,6936.255852,54,3,0,0,3,0.000000,0.000000,6936.255852
true,106972.003567,34,9,1,0,8,42.797579,0.000000,106929.205988
true,3934.269983,56,1,0,0,1,0.000000,0.000000,3934.269983
true,24819.172848,58,5,0,0,5,0.000000,0.000000,24819.172848
true,12115.508698,6,3,0,0,3,0.000000,0.000000,12115.508698
true,3640.590338,28,2,0,0,2,0.000000,0.000000,3640.590338
true,26854.441852,50,2,0,0,2,0.000000,0.000000,26854.441852
true,22422.489730,24,1,0,0,1,0.000000,0.000000,22422.489730
true,53342.733182,48,3,0,0,3,0.000000,0.000000,53342.733182
true,1038.295206,25,1,1,0,0,1038.295206,0.000000,0.000000
true,15803.889758,13,4,0,0,4,0.000000,0.000000,15803.889758
true,30263.006610,20,2,0,0,2,0.000000,0.000000,30263.006610
true,59060.836575,36,5,0,0,5,0.000000,0.000000,59060.836575
true,14102.424970,52,1,0,0,1,0.000000,0.000000,14102.424970
true,25207.511150,74,4,0,0,4,0.000000,0.000000,25207.511150
true,2208.421790,24,2,1,0,1,694.599392,0.000000,1513.822398
true,149.618402,40,1,1,0,0,149.618402,0.000000,0.000000
true,16097.998201,39,2,0,0,2,0.000000,0.000000,16097.998201
true,33126.151809,28,4,0,0,4,0.000000,0.000000,33126.151809
true,2360.926630,31,1,0,0,1,0.000000,0.000000,2360.926630
true,11736.266603,79,1,0,0,1,0.000000,0.000000,11736.266603
true,12562.699486,57,2,0,0,2,0.000000,0.000000,12562.699486
true,4729.826307,41,1,0,0,1,0.000000,0.000000,4729.826307
true,6604.421988,79,1,0,0,1,0.000000,0.000000,6604.421988
true,28457.831891,14,4,0,0,4,0.000000,0.000000,28457.831891
true,61241.694120,13,3,1,0,2,1507.419913,0.000000,59734.274207
true,10372.283976,5,4,2,0,2,587.594479,0.000000,9784.689497
true,797.106583,55,1,1,0,0,797.106583,0.000000,0.000000
true,3601.421195,4,1,0,0,1,0.000000,0.000000,3601.421195
true,22107.414807,23,3,0,0,3,0.000000,0.000000,22107.414807
true,17881.388153,60,2,0,0,2,0.000000,0.000000,17881.388153
true,16575.605076,19,2,0,0,2,0.000000,0.000000,16575.605076
true,23863.521262,23,2,0,0,2,0.000000,0.000000,23863.521262
true,11139.683071,22,5,0,0,5,0.000000,0.000000,11139.683071
true,2785.302486,49,1,0,0,1,0.000000,0.000000,2785.302486
true,13072.362138,26,2,1,0,1,485.390188,0.000000,12586.971949
true,88495.103735,16,7,0,0,7,0.000000,0.000000,88495.103735
true,945.229127,20,1,1,0,0,945.229127,0.000000,0.000000
true,5024.645628,19,2,1,0,1,139.471221,0.000000,4885.174408
true,5406.288281,36,2,0,0,2,0.000000,0.000000,5406.288281
true,37056.590742,19,3,0,0,3,0.000000,0.000000,37056.590742
true,4351.837307,49,1,0,0,1,0.000000,0.000000,4351.837307
true,16197.800852,38,3,0,0,3,0.000000,0.000000,16197.800852
true,6986.745162,58,1,0,0,1,0.000000,0.000000,6986.745162
true,19002.145300,6,4,0,0,4,0.000000,0.000000,19002.145300
true,18177.285544,36,3,0,0,3,0.000000,0.000000,18177.285544
true,78652.685316,37,3,1,0,2,604.594729,0.000000,78048.090587
true,11643.873410,14,2,0,0,2,0.000000,0.000000,11643.873410
true,121846.972354,62,6,0,0,6,0.000000,0.000000,121846.972354
true,69611.599452,31,4,0,0,4,0.000000,0.000000,69611.599452
true,27604.492831,43,4,0,0,4,0.000000,0.000000,27604.492831
true,128586.631710,29,4,0,0,4,0.000000,0.000000,128586.631710
true,15600.740366,26,3,0,0,3,0.000000,0.000000,15600.740366
true,32916.353769,19,1,0,0,1,0.000000,0.000000,32916.353769
true,26159.288733,38,3,1,0,2,2159.465936,0.000000,23999.822797
true,29913.836992,5,3,0,0,3,0.000000,0.000000,29913.836992
true,32593.159329,24,6,1,0,5,68.394560,0.000000,32524.764768
true,2177.320926,21,2,0,0,2,0.000000,0.000000,2177.320926
true,28115.998239,44,2,0,0,2,0.000000,0.000000,28115.998239
true,6231.928512,54,1,0,0,1,0.000000,0.000000,6231.928512
true,36685.124206,36,6,3,0,5,2408.203985,0.000000,34276.920220
true,11482.559457,53,1,0,0,1,0.000000,0.000000,11482.559457
true,10029.510404,42,2,0,0,2,0.000000,0.000000,10029.510404
true,2007.390270,54,1,0,0,1,0.000000,0.000000,2007.390270
true,26296.879833,30,3,0,0,3,0.000000,0.000000,26296.879833
true,49322.202898,15,5,0,0,5,0.000000,0.000000,49322.202898
true,14727.628622,36,3,0,0,3,0.000000,0.000000,14727.628622
true,64358.752132,5,6,0,0,6,0.000000,0.000000,64358.752132
true,43777.736061,7,4,2,0,2,998.481734,0.000000,42779.254326
true,4264.665230,39,2,1,0,1,57.260129,0.000000,4207.405101
true,7062.429321,21,1,0,0,1,0.000000,0.000000,7062.429321
true,8860.345097,14,1,0,0,1,0.000000,0.000000,8860.345097
true,1762.419644,23,1,0,0,1,0.000000,0.000000,1762.419644
true,5603.861763,53,1,0,0,1,0.000000,0.000000,5603.861763
true,4952.033261,39,1,0,0,1,0.000000,0.000000,4952.033261
true,156084.835491,11,6,0,0,6,0.000000,0.000000,156084.835491
true,15732.787366,5,2,0,0,2,0.000000,0.000000,15732.787366
true,10307.054551,23,1,0,0,1,0.000000,0.000000,10307.054551
true,25017.862965,75,3,1,0,2,3249.260881,0.000000,21768.602084
true,43011.967164,7,9,0,0,9,0.000000,0.000000,43011.967164
true,35268.185974,33,7,0,0,7,0.000000,0.000000,35268.185974
true,15372.646190,56,2,0,0,2,0.000000,0.000000,15372.646190
