has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,261.346468,20,1,0,0,1,0.000000,0.000000,261.346468
true,25595.260126,9,3,0,0,3,0.000000,0.000000,25595.260126
true,2017.817764,13,1,1,0,0,2017.817764,0.000000,0.000000
true,2611.720159,17,2,0,0,2,0.000000,0.000000,2611.720159
true,21422.200900,12,2,0,0,2,0.000000,0.000000,21422.200900
true,146.364308,4,1,0,0,1,0.000000,0.000000,146.364308
true,16842.991988,14,1,0,0,1,0.000000,0.000000,16842.991988
true,5825.077230,8,1,0,0,1,0.000000,0.000000,5825.077230
true,11299.380254,14,2,0,0,2,0.000000,0.000000,11299.380254
true,10200.053038,13,1,0,0,1,0.000000,0.000000,10200.053038
true,14550.354251,9,2,0,0,2,0.000000,0.000000,14550.354251
true,31319.918262,8,3,0,0,3,0.000000,0.000000,31319.918262
true,3150.523393,9,1,0,0,1,0.000000,0.000000,3150.523393
true,67217.318150,12,3,0,0,3,0.000000,0.000000,67217.318150
true,10891.225245,10,1,0,0,1,0.000000,0.000000,10891.225245
true,17378.089309,13,1,0,0,1,0.000000,0.000000,17378.089309
true,39844.119437,6,3,0,0,3,0.000000,0.000000,39844.119437
true,4327.127980,13,2,1,0,1,188.392511,0.000000,4138.735469
true,68.422381,16,2,1,0,1,52.794411,0.000000,15.627970
true,4329.391811,9,1,0,0,1,0.000000,0.000000,4329.391811
true,11928.737970,20,1,0,0,1,0.000000,0.000000,11928.737970
true,30350.228468,17,3,0,0,3,0.000000,0.000000,30350.228468
true,4355.746387,18,1,0,0,1,0.000000,0.000000,4355.746387
true,13105.044280,11,2,0,0,2,0.000000,0.000000,13105.044280
true,13247.145618,14,1,0,0,1,0.000000,0.000000,13247.145618
true,10048.500781,7,4,0,0,4,0.000000,0.000000,10048.500781
true,2274.133779,20,1,0,0,1,0.000000,0.000000,2274.133779
true,987.388225,16,1,0,0,1,0.000000,0.000000,987.388225
true,127148.412561,7,4,0,0,4,0.000000,0.000000,127148.412561
true,10936.512490,14,1,0,0,1,0.000000,0.000000,10936.512490
true,52471.050210,7,3,0,0,3,0.000000,0.000000,52471.050210
true,645.504983,3,1,0,0,1,0.000000,0.000000,645.504983
true,25856.305263,13,4,0,0,4,0.000000,0.000000,25856.305263
true,60586.290754,16,3,0,0,3,0.000000,0.000000,60586.290754
true,7567.131516,16,1,0,0,1,0.000000,0.000000,7567.131516
true,12165.553969,17,1,0,0,1,0.000000,0.000000,12165.553969
true,3423.305035,17,1,0,0,1,0.000000,0.000000,3423.305035
true,13474.832356,10,1,0,0,1,0.000000,0.000000,13474.832356
true,16207.698283,3,4,0,0,4,0.000000,0.000000,16207.698283
true,7472.616347,19,2,0,0,2,0.000000,0.000000,7472.616347
true,15507.608302,9,3,0,0,3,0.000000,0.000000,15507.608302
true,19939.537059,4,2,0,0,2,0.000000,0.000000,19939.537059
true,10177.912037,10,4,1,0,3,29.550620,0.000000,10148.361417
true,1504.212023,11,2,0,0,2,0.000000,0.000000,1504.212023
true,592.479277,20,1,1,0,0,592.479277,0.000000,0.000000
true,8601.489144,19,2,0,0,2,0.000000,0.000000,8601.489144
true,8197.903036,15,1,0,0,1,0.000000,0.000000,8197.903036
true,3684.086083,7,2,0,0,2,0.000000,0.000000,3684.086083
true,1885.477389,8,1,0,0,1,0.000000,0.000000,1885.477389
true,54716.254975,11,3,0,0,3,0.000000,0.000000,54716.254975
true,118756.660518,13,2,0,0,2,0.000000,0.000000,118756.660518
true,4740.899536,18,1,0,0,1,0.000000,0.000000,4740.899536
true,4963.568659,11,1,0,0,1,0.000000,0.000000,4963.568659
true,23960.358240,20,1,0,0,1,0.000000,0.000000,23960.358240
true,4685.303172,7,2,1,0,1,752.790077,0.000000,3932.513095
true,25615.344821,5,2,0,0,2,0.000000,0.000000,25615.344821
true,32953.165147,5,3,0,0,3,0.000000,0.000000,32953.165147
true,19502.169109,19,2,0,0,2,0.000000,0.000000,19502.169109
true,24516.738540,20,1,0,0,1,0.000000,0.000000,24516.738540
true,13623.499840,10,2,1,0,2,13.877878,0.000000,13609.621962
true,2770.240971,20,1,0,0,1,0.000000,0.000000,2770.240971
true,13350.877990,6,3,0,0,3,0.000000,0.000000,13350.877990
true,1486.532501,10,1,0,0,1,0.000000,0.000000,1486.532501
true,3226.736802,10,1,0,0,1,0.000000,0.000000,3226.736802
true,4563.322505,14,1,0,0,1,0.000000,0.000000,4563.322505
true,14634.268757,8,3,0,0,3,0.000000,0.000000,14634.268757
true,1929.994203,8,2,2,0,0,1929.994203,0.000000,0.000000
true,64349.281653,12,3,0,0,3,0.000000,0.000000,64349.281653
true,9293.921345,4,3,0,0,3,0.000000,0.000000,9293.921345
true,18648.716295,18,2,0,0,2,0.000000,0.000000,18648.716295
true,11479.695690,14,1,0,0,1,0.000000,0.000000,11479.695690
true,7684.258030,11,1,0,0,1,0.000000,0.000000,7684.258030
true,7798.089335,15,1,1,0,1,19.914378,0.000000,7778.174958
true,12260.459403,18,1,0,0,1,0.000000,0.000000,12260.459403
true,13044.487840,16,2,0,0,2,0.000000,0.000000,13044.487840
true,55912.440590,7,4,0,0,4,0.000000,0.000000,55912.440590
true,16600.166399,12,2,0,0,2,0.000000,0.000000,16600.166399
true,54607.965696,16,3,0,0,3,0.000000,0.000000,54607.965696
true,22923.232676,11,1,0,0,1,0.000000,0.000000,22923.232676
true,17150.070499,9,3,0,0,3,0.000000,0.000000,17150.070499
true,6406.387354,19,1,0,0,1,0.000000,0.000000,6406.387354
true,3982.611862,18,1,0,0,1,0.000000,0.000000,3982.611862
true,17530.730526,15,2,0,0,2,0.000000,0.000000,17530.730526
true,456.707436,7,2,1,0,1,88.358911,0.000000,368.348524
true,16219.812604,14,4,1,0,3,124.115559,0.000000,16095.697045
true,6018.482394,15,2,0,0,2,0.000000,0.000000,6018.482394
true,6647.973376,16,2,0,0,2,0.000000,0.000000,6647.973376
true,14581.774286,5,1,0,0,1,0.000000,0.000000,14581.774286
true,5983.168070,7,2,0,0,2,0.000000,0.000000,5983.168070
true,5846.243592,16,2,0,0,2,0.000000,0.000000,5846.243592
true,6043.882039,16,1,0,0,1,0.000000,0.000000,6043.882039
true,70731.435624,18,2,0,0,2,0.000000,0.000000,70731.435624
true,8499.654519,6,2,0,0,2,0.000000,0.000000,8499.654519
true,715.127106,15,1,0,0,1,0.000000,0.000000,715.127106
true,14351.164815,15,1,0,0,1,0.000000,0.000000,14351.164815
true,14713.409221,11,2,1,0,1,16.194299,0.000000,14697.214922
true,3278.439012,14,1,0,0,1,0.000000,0.000000,3278.439012
true,1271.494783,12,1,0,0,1,0.000000,0.000000,1271.494783
true,3550.373993,12,1,0,0,1,0.000000,0.000000,3550.373993
true,43.401728,7,1,1,0,0,43.401728,0.000000,0.000000
true,8620.538781,13,2,0,0,2,0.000000,0.000000,8620.538781
true,63.131370,10,1,1,0,0,63.131370,0.000000,0.000000
true,58095.669769,16,4,0,0,4,0.000000,0.000000,58095.669769
true,1325.795105,10,1,0,0,1,0.000000,0.000000,1325.795105
true,6384.224548,19,2,0,0,2,0.000000,0.000000,6384.224548
true,10.632438,4,1,1,0,0,10.632438,0.000000,0.000000
true,7451.841895,10,1,0,0,1,0.000000,0.000000,7451.841895
true,12502.228130,7,1,0,0,1,0.000000,0.000000,12502.228130
true,1039.919259,16,1,0,0,1,0.000000,0.000000,1039.919259
true,10360.338588,15,2,0,0,2,0.000000,0.000000,10360.338588
true,8138.696090,20,1,0,0,1,0.000000,0.000000,8138.696090
true,3246.501247,4,3,0,0,3,0.000000,0.000000,3246.501247
true,46352.282545,6,2,0,0,2,0.000000,0.000000,46352.282545
true,54852.607485,16,3,1,0,2,1045.510277,0.000000,53807.097208
true,1104.862142,15,1,0,0,1,0.000000,0.000000,1104.862142
true,18021.925430,8,2,0,0,2,0.000000,0.000000,18021.925430
true,1879.362571,19,1,0,0,1,0.000000,0.000000,1879.362571
true,15264.395235,19,1,0,0,1,0.000000,0.000000,15264.395235
true,71862.983449,7,5,0,0,5,0.000000,0.000000,71862.983449
true,3438.743572,10,1,0,0,1,0.000000,0.000000,3438.743572
true,1106.170797,14,1,0,0,1,0.000000,0.000000,1106.170797
true,6268.588044,5,1,0,0,1,0.000000,0.000000,6268.588044
true,7021.141791,8,2,0,0,2,0.000000,0.000000,7021.141791
true,9566.589005,14,1,0,0,1,0.000000,0.000000,9566.589005
true,8013.951395,17,1,0,0,1,0.000000,0.000000,8013.951395
true,397.265752,12,1,0,0,1,0.000000,0.000000,397.265752
true,9335.282243,12,1,0,0,1,0.000000,0.000000,9335.282243
true,24061.740749,6,4,0,0,4,0.000000,0.000000,24061.740749
true,3244.214888,15,1,0,0,1,0.000000,0.000000,3244.214888
true,33306.842698,10,4,0,0,4,0.000000,0.000000,33306.842698
true,10565.824188,18,2,0,0,2,0.000000,0.000000,10565.824188
true,32772.888256,11,1,0,0,1,0.000000,0.000000,32772.888256
true,3524.248272,20,1,0,0,1,0.000000,0.000000,3524.248272
true,9115.426321,11,1,0,0,1,0.000000,0.000000,9115.426321
true,9072.024607,11,2,0,0,2,0.000000,0.000000,9072.024607
true,8640.480538,16,2,0,0,2,0.000000,0.000000,8640.480538
true,16547.219369,6,3,1,0,3,2.470304,0.000000,16544.749064
true,20916.273818,10,2,0,0,2,0.000000,0.000000,20916.273818
true,16588.690511,6,2,0,0,2,0.000000,0.000000,16588.690511
true,45224.360443,6,6,1,0,5,1540.648078,0.000000,43683.712365
true,3198.872034,18,1,0,0,1,0.000000,0.000000,3198.872034
true,19242.441465,9,5,0,0,5,0.000000,0.000000,19242.441465
true,13927.378269,10,3,1,0,2,126.623002,0.000000,13800.755266
true,46359.911633,12,2,1,0,2,1223.187390,0.000000,45136.724243
true,1747.223263,10,2,1,0,1,294.708807,0.000000,1452.514456
true,6739.907633,18,1,0,0,1,0.000000,0.000000,6739.907633
true,748.467141,18,1,0,0,1,0.000000,0.000000,748.467141
true,3289.781952,9,3,2,0,1,69.008900,0.000000,3220.773052
true,9220.613988,8,1,0,0,1,0.000000,0.000000,9220.613988
true,9002.263777,8,2,0,0,2,0.000000,0.000000,9002.263777
true,25.861148,16,1,1,0,0,25.861148,0.000000,0.000000
true,25814.309449,17,4,0,0,4,0.000000,0.000000,25814.309449
true,11681.050033,8,1,0,0,1,0.000000,0.000000,11681.050033
true,1783.812173,16,2,0,0,2,0.000000,0.000000,1783.812173
true,2947.237254,6,1,0,0,1,0.000000,0.000000,2947.237254
true,1039.157564,15,1,0,0,1,0.000000,0.000000,1039.157564
true,7679.086449,10,1,0,0,1,0.000000,0.000000,7679.086449
true,2166.381530,10,1,0,0,1,0.000000,0.000000,2166.381530
true,2785.515895,6,1,0,0,1,0.000000,0.000000,2785.515895
true,3363.559482,5,1,0,0,1,0.000000,0.000000,3363.559482
true,8769.474113,15,1,0,0,1,0.000000,0.000000,8769.474113
true,140.431221,14,1,0,0,1,0.000000,0.000000,140.431221
true,274.068691,6,1,1,0,0,274.068691,0.000000,0.000000
true,8200.410742,20,1,0,0,1,0.000000,0.000000,8200.410742
true,12856.819534,12,2,0,0,2,0.000000,0.000000,12856.819534
true,5884.527898,13,1,0,0,1,0.000000,0.000000,5884.527898
true,43535.602678,7,2,0,0,2,0.000000,0.000000,43535.602678
true,5018.692106,10,1,0,0,1,0.000000,0.000000,5018.692106
true,5014.029227,8,1,0,0,1,0.000000,0.000000,5014.029227
true,126.241466,16,1,1,0,0,126.241466,0.000000,0.000000
true,6741.031225,9,3,0,0,3,0.000000,0.000000,6741.031225
true,162.373309,20,1,0,0,1,0.000000,0.000000,162.373309
true,10404.468263,11,2,0,0,2,0.000000,0.000000,10404.468263
true,14591.788621,14,3,0,0,3,0.000000,0.000000,14591.788621
true,18353.552316,6,4,0,0,4,0.000000,0.000000,18353.552316
true,11292.754496,13,2,0,0,2,0.000000,0.000000,11292.754496
true,10929.951517,7,1,0,0,1,0.000000,0.000000,10929.951517
true,7419.307136,10,2,0,0,2,0.000000,0.000000,7419.307136
true,17262.200754,17,2,0,0,2,0.000000,0.000000,17262.200754
true,14778.494981,5,1,0,0,1,0.000000,0.000000,14778.494981
true,14387.592678,19,2,1,0,1,2953.396517,0.000000,11434.196161
true,29684.253712,11,5,0,0,5,0.000000,0.000000,29684.253712
true,17363.192020,13,4,0,0,4,0.000000,0.000000,17363.192020
true,8580.098063,19,1,0,0,1,0.000000,0.000000,8580.098063
true,7064.936359,10,1,0,0,1,0.000000,0.000000,7064.936359
true,1209.312288,6,1,1,0,0,1209.312288,0.000000,0.000000
true,10319.591005,10,1,0,0,1,0.000000,0.000000,10319.591005
true,21.365740,19,1,1,0,0,21.365740,0.000000,0.000000
true,24763.981951,15,4,1,0,4,279.835985,0.000000,24484.145966
true,49013.345497,10,2,0,0,2,0.000000,0.000000,49013.345497
true,15763.919442,9,1,0,0,1,0.000000,0.000000,15763.919442
true,18782.449810,19,1,0,0,1,0.000000,0.000000,18782.449810
true,58784.126162,16,3,0,0,3,0.000000,0.000000,58784.126162
true,8998.634080,10,1,0,0,1,0.000000,0.000000,8998.634080
true,5255.144991,12,1,0,0,1,0.000000,0.000000,5255.144991
true,10895.369612,9,2,0,0,2,0.000000,0.000000,10895.369612
true,8001.078291,18,1,0,0,1,0.000000,0.000000,8001.078291
true,72603.425835,6,4,0,0,4,0.000000,0.000000,72603.425835
true,41368.725800,6,1,0,0,1,0.000000,0.000000,41368.725800
true,35204.582851,16,2,0,0,2,0.000000,0.000000,35204.582851
true,6044.152225,19,2,0,0,2,0.000000,0.000000,6044.152225
true,1722.559625,3,1,0,0,1,0.000000,0.000000,1722.559625
true,2716.833260,10,1,0,0,1,0.000000,0.000000,2716.833260
true,12547.748521,19,1,0,0,1,0.000000,0.000000,12547.748521
true,1.458518,5,1,0,0,1,0.000000,0.000000,1.458518
true,8807.528974,10,1,0,0,1,0.000000,0.000000,8807.528974
true,21262.917825,6,3,0,0,3,0.000000,0.000000,21262.917825
true,9434.649162,6,3,0,0,3,0.000000,0.000000,9434.649162
true,21161.321773,15,2,0,0,2,0.000000,0.000000,21161.321773
true,17620.208384,8,2,0,0,2,0.000000,0.000000,17620.208384
true,15640.966019,11,4,0,0,4,0.000000,0.000000,15640.966019
true,515.537382,20,1,0,0,1,0.000000,0.000000,515.537382
true,63965.933175,10,3,0,0,3,0.000000,0.000000,63965.933175
true,5243.994203,10,1,0,0,1,0.000000,0.000000,5243.994203
true,579.104447,6,1,1,0,0,579.104447,0.000000,0.000000
true,1514.567358,5,1,0,0,1,0.000000,0.000000,1514.567358
true,22532.857986,4,5,1,0,4,945.148550,0.000000,21587.709436
true,93476.281250,15,4,0,0,4,0.000000,0.000000,93476.281250
true,47380.886033,13,1,0,0,1,0.000000,0.000000,47380.886033
true,11303.342759,10,2,0,0,2,0.000000,0.000000,11303.342759
true,47547.344004,10,2,0,0,2,0.000000,0.000000,47547.344004
true,104.801133,19,1,0,0,1,0.000000,0.000000,104.801133
true,16194.837296,13,3,0,0,3,0.000000,0.000000,16194.837296
true,1101.142927,7,1,0,0,1,0.000000,0.000000,1101.142927
true,9794.467235,18,2,0,0,2,0.000000,0.000000,9794.467235
true,3922.476264,8,2,1,0,1,433.802331,0.000000,3488.673933
true,3320.425415,9,1,0,0,1,0.000000,0.000000,3320.425415
true,4905.344176,4,2,0,0,2,0.000000,0.000000,4905.344176
true,7433.484686,4,2,0,0,2,0.000000,0.000000,7433.484686
true,5084.113734,18,1,0,0,1,0.000000,0.000000,5084.113734
true,43356.789453,16,5,1,0,5,330.849952,0.000000,43025.939502
true,36060.491135,10,2,0,0,2,0.000000,0.000000,36060.491135
true,3541.413870,19,1,0,0,1,0.000000,0.000000,3541.413870
true,32101.620747,12,2,0,0,2,0.000000,0.000000,32101.620747
true,2198.712780,6,1,0,0,1,0.000000,0.000000,2198.712780
true,19355.512407,15,3,0,0,3,0.000000,0.000000,19355.512407
true,2824.138731,15,1,1,0,0,2824.138731,0.000000,0.000000
true,23689.572734,6,2,0,0,2,0.000000,0.000000,23689.572734
true,15584.739521,9,5,0,0,5,0.000000,0.000000,15584.739521
true,2451.479541,10,1,0,0,1,0.000000,0.000000,2451.479541
true,141.985893,20,1,0,0,1,0.000000,0.000000,141.985893
true,49.880038,14,1,0,0,1,0.000000,0.000000,49.880038
true,780.206429,16,1,0,0,1,0.000000,0.000000,780.206429
true,23235.296304,11,1,0,0,1,0.000000,0.000000,23235.296304
true,3403.527605,19,1,0,0,1,0.000000,0.000000,3403.527605
true,1114.881377,19,1,0,0,1,0.000000,0.000000,1114.881377
true,3129.760007,16,1,0,0,1,0.000000,0.000000,3129.760007
true,292.383499,8,1,1,0,0,292.383499,0.000000,0.000000
true,20367.285396,15,4,0,0,4,0.000000,0.000000,20367.285396
true,2771.629758,9,1,0,0,1,0.000000,0.000000,2771.629758
true,73449.675118,6,4,0,0,4,0.000000,0.000000,73449.675118
true,16549.603331,11,2,0,0,2,0.000000,0.000000,16549.603331
true,13853.409843,18,2,0,0,2,0.000000,0.000000,13853.409843
true,38911.928609,9,4,1,0,4,207.775233,0.000000,38704.153376
true,694.307973,17,1,1,0,0,694.307973,0.000000,0.000000
true,22462.805546,7,5,0,0,5,0.000000,0.000000,22462.805546
true,29295.860042,10,2,0,0,2,0.000000,0.000000,29295.860042
true,2049.224476,7,1,0,0,1,0.000000,0.000000,2049.224476
true,2354.439397,11,1,0,0,1,0.000000,0.000000,2354.439397
true,8199.248869,18,1,0,0,1,0.000000,0.000000,8199.248869
true,1089.610738,4,1,0,0,1,0.000000,0.000000,1089.610738
true,27699.252980,17,3,0,0,3,0.000000,0.000000,27699.252980
true,99.187118,11,1,1,0,0,99.187118,0.000000,0.000000
true,43201.192733,19,2,0,0,2,0.000000,0.000000,43201.192733
true,12699.957873,15,3,0,0,3,0.000000,0.000000,12699.957873
true,7134.669811,6,1,0,0,1,0.000000,0.000000,7134.669811
true,30026.387809,13,4,0,0,4,0.000000,0.000000,30026.387809
true,8954.224739,20,1,0,0,1,0.000000,0.000000,8954.224739
true,57405.127563,12,4,1,0,3,1588.691330,0.000000,55816.436233
true,13686.147599,18,2,0,0,2,0.000000,0.000000,13686.147599
true,1859.031826,7,1,0,0,1,0.000000,0.000000,1859.031826
true,15735.887099,18,2,0,0,2,0.000000,0.000000,15735.887099
true,32962.584367,13,1,0,0,1,0.000000,0.000000,32962.584367
true,87560.909154,9,5,0,0,5,0.000000,0.000000,87560.909154
true,68.326713,5,1,0,0,1,0.000000,0.000000,68.326713
true,26845.405166,9,3,0,0,3,0.000000,0.000000,26845.405166
true,14336.123219,15,2,0,0,2,0.000000,0.000000,14336.123219
true,95340.396393,11,4,0,0,4,0.000000,0.000000,95340.396393
true,36283.457281,15,3,0,0,3,0.000000,0.000000,36283.457281
true,22482.800799,10,5,0,0,5,0.000000,0.000000,22482.800799
true,60921.728510,11,2,0,0,2,0.000000,0.000000,60921.728510
true,39874.207523,4,3,0,0,3,0.000000,0.000000,39874.207523
true,2927.825315,15,1,1,0,0,2927.825315,0.000000,0.000000
true,2984.683490,18,1,0,0,1,0.000000,0.000000,2984.683490
true,16140.178738,20,1,0,0,1,0.000000,0.000000,16140.178738
true,15852.875141,9,1,0,0,1,0.000000,0.000000,15852.875141
true,2240.748879,20,1,0,0,1,0.000000,0.000000,2240.748879
true,46523.829192,6,4,0,0,4,0.000000,0.000000,46523.829192
true,55.160392,7,1,0,0,1,0.000000,0.000000,55.160392
true,17856.330780,6,2,1,0,1,68.473734,0.000000,17787.857046
true,41050.391923,13,3,0,0,3,0.000000,0.000000,41050.391923
true,560.158360,14,1,0,0,1,0.000000,0.000000,560.158360
true,2681.038799,16,1,0,0,1,0.000000,0.000000,2681.038799
true,705.683310,19,1,0,0,1,0.000000,0.000000,705.683310
true,5419.973064,9,2,0,0,2,0.000000,0.000000,5419.973064
true,51012.180911,15,3,0,0,3,0.000000,0.000000,51012.180911
true,13929.152889,12,1,0,0,1,0.000000,0.000000,13929.152889
true,22423.677323,19,2,0,0,2,0.000000,0.000000,22423.677323
true,1033.867686,18,1,0,0,1,0.000000,0.000000,1033.867686
true,2060.291170,17,1,0,0,1,0.000000,0.000000,2060.291170
true,333.959772,10,1,1,0,0,333.959772,0.000000,0.000000
true,15331.571529,6,2,0,0,2,0.000000,0.000000,15331.571529
true,6050.474091,11,2,0,0,2,0.000000,0.000000,6050.474091
true,3347.656509,12,1,0,0,1,0.000000,0.000000,3347.656509
true,121933.399776,17,4,0,0,4,0.000000,0.000000,121933.399776
true,30734.555443,18,2,0,0,2,0.000000,0.000000,30734.555443
true,4544.128928,17,1,0,0,1,0.000000,0.000000,4544.128928
true,35091.686488,11,3,1,0,2,170.808340,0.000000,34920.878147
true,6090.734345,9,3,0,0,3,0.000000,0.000000,6090.734345
true,20503.358504,10,1,0,0,1,0.000000,0.000000,20503.358504
true,35380.652146,9,2,0,0,2,0.000000,0.000000,35380.652146
true,192.723631,6,1,1,0,0,192.723631,0.000000,0.000000
true,2043.678013,18,2,0,0,2,0.000000,0.000000,2043.678013
true,458.275010,5,2,2,0,0,458.275010,0.000000,0.000000
true,2637.418484,11,2,0,0,2,0.000000,0.000000,2637.418484
true,13600.337521,12,4,0,0,4,0.000000,0.000000,13600.337521
