has_stockout,total_stockout_kg,first_stockout_day,number_of_stockout_days,fw_stockout_days,fuel_stockout_days,ammo_stockout_days,total_fw_stockout_kg,total_fuel_stockout_kg,total_ammo_stockout_kg
true,144.240849,6,1,1,0,0,144.240849,0.000000,0.000000
true,10830.303383,10,1,0,0,1,0.000000,0.000000,10830.303383
true,14644.385288,10,1,0,0,1,0.000000,0.000000,14644.385288
true,25.083027,8,1,0,0,1,0.000000,0.000000,25.083027
true,112.726303,7,1,0,0,1,0.000000,0.000000,112.726303
true,1067.666331,9,1,1,0,0,1067.666331,0.000000,0.000000
true,28599.904630,9,2,0,0,2,0.000000,0.000000,28599.904630
true,14133.433265,7,3,0,0,3,0.000000,0.000000,14133.433265
true,16028.430229,9,1,0,0,1,0.000000,0.000000,16028.430229
true,3559.430368,10,1,0,0,1,0.000000,0.000000,3559.430368
true,1704.153151,7,1,0,0,1,0.000000,0.000000,1704.153151
true,2592.677442,10,1,0,0,1,0.000000,0.000000,2592.677442
true,17093.239992,10,1,0,0,1,0.000000,0.000000,17093.239992
true,17615.796316,8,1,0,0,1,0.000000,0.000000,17615.796316
true,8477.044527,6,1,0,0,1,0.000000,0.000000,8477.044527
true,8638.501534,5,2,0,0,2,0.000000,0.000000,8638.501534
true,160.986811,9,1,0,0,1,0.000000,0.000000,160.986811
true,7449.733350,6,3,1,0,2,7.106456,0.000000,7442.626895
true,162.547972,8,1,1,0,0,162.547972,0.000000,0.000000
true,16487.201801,10,1,0,0,1,0.000000,0.000000,16487.201801
true,33841.469463,9,1,0,0,1,0.000000,0.000000,33841.469463
true,1060.300342,10,1,0,0,1,0.000000,0.000000,1060.300342
true,2787.274184,10,1,0,0,1,0.000000,0.000000,2787.274184
true,3217.550425,7,1,0,0,1,0.000000,0.000000,3217.550425
true,2962.042971,4,1,0,0,1,0.000000,0.000000,2962.042971
true,7943.446896,10,1,0,0,1,0.000000,0.000000,7943.446896
true,10925.481116,7,3,0,0,3,0.000000,0.000000,10925.481116
true,10019.725217,10,1,0,0,1,0.000000,0.000000,10019.725217
true,15555.655838,6,2,0,0,2,0.000000,0.000000,15555.655838
true,220.507622,10,1,1,0,0,220.507622,0.000000,0.000000
true,5215.050275,6,2,0,0,2,0.000000,0.000000,5215.050275
true,1176.291787,8,1,0,0,1,0.000000,0.000000,1176.291787
true,5122.226266,5,2,0,0,2,0.000000,0.000000,5122.226266
true,1981.053913,4,1,0,0,1,0.000000,0.000000,1981.053913
true,27923.957559,7,1,0,0,1,0.000000,0.000000,27923.957559
true,10904.069307,7,2,0,0,2,0.000000,0.000000,10904.069307
true,1295.891523,10,1,0,0,1,0.000000,0.000000,1295.891523
true,855.232198,8,1,0,0,1,0.000000,0.000000,855.232198
true,8941.957819,9,2,0,0,2,0.000000,0.000000,8941.957819
true,30231.815218,8,2,0,0,2,0.000000,0.000000,30231.815218
true,16759.695244,7,1,0,0,1,0.000000,0.000000,16759.695244
true,9295.193486,9,1,0,0,1,0.000000,0.000000,9295.193486
true,317.714662,7,2,1,0,1,172.589656,0.000000,145.125005
true,99780.259163,8,2,0,0,2,0.000000,0.000000,99780.259163
true,20300.819624,3,2,0,0,2,0.000000,0.000000,20300.819624
true,12652.220306,9,2,0,0,2,0.000000,0.000000,12652.220306
true,9422.214481,8,3,1,0,2,84.328530,0.000000,9337.885950
true,11697.389204,10,1,0,0,1,0.000000,0.000000,11697.389204
true,27133.473748,5,3,1,0,2,32.830584,0.000000,27100.643164
true,2656.372373,5,1,1,0,0,2656.372373,0.000000,0.000000
true,1027.905691,10,1,0,0,1,0.000000,0.000000,1027.905691
true,2708.305424,8,1,0,0,1,0.000000,0.000000,2708.305424
true,21155.284026,4,5,0,0,5,0.000000,0.000000,21155.284026
true,92255.384694,9,2,0,0,2,0.000000,0.000000,92255.384694
true,30573.723785,6,4,0,0,4,0.000000,0.000000,30573.723785
true,6741.480427,4,2,0,0,2,0.000000,0.000000,6741.480427
true,11192.119425,6,2,0,0,2,0.000000,0.000000,11192.119425
true,1157.925975,9,2,2,0,0,1157.925975,0.000000,0.000000
true,25895.401724,8,2,0,0,2,0.000000,0.000000,25895.401724
true,1044.463490,10,1,0,0,1,0.000000,0.000000,1044.463490
true,4296.572043,6,1,0,0,1,0.000000,0.000000,4296.572043
true,1745.576681,10,1,0,0,1,0.000000,0.000000,1745.576681
true,21564.956644,6,2,0,0,2,0.000000,0.000000,21564.956644
true,997.638478,8,1,0,0,1,0.000000,0.000000,997.638478
true,30456.781215,9,2,0,0,2,0.000000,0.000000,30456.781215
true,12394.071164,7,3,0,0,3,0.000000,0.000000,12394.071164
true,10203.256791,7,3,0,0,3,0.000000,0.000000,10203.256791
true,28345.194371,3,4,0,0,4,0.000000,0.000000,28345.194371
true,5433.181381,8,2,0,0,2,0.000000,0.000000,5433.181381
true,9316.580868,9,2,0,0,2,0.000000,0.000000,9316.580868
true,2483.905622,4,2,1,0,1,405.472499,0.000000,2078.433123
true,703.111746,5,1,0,0,1,0.000000,0.000000,703.111746
true,1457.836107,8,1,0,0,1,0.000000,0.000000,1457.836107
true,104.301300,6,1,1,0,0,104.301300,0.000000,0.000000
true,20897.097006,9,2,0,0,2,0.000000,0.000000,20897.097006
true,4101.746373,6,1,0,0,1,0.000000,0.000000,4101.746373
true,18587.985934,9,2,0,0,2,0.000000,0.000000,18587.985934
true,24097.866270,7,2,0,0,2,0.000000,0.000000,24097.866270
true,3603.884081,6,1,0,0,1,0.000000,0.000000,3603.884081
true,1524.761394,5,1,1,0,0,1524.761394,0.000000,0.000000
true,16425.763575,8,1,0,0,1,0.000000,0.000000,16425.763575
true,5894.292037,10,1,0,0,1,0.000000,0.000000,5894.292037
true,31801.211090,6,2,0,0,2,0.000000,0.000000,31801.211090
true,10758.677201,8,1,0,0,1,0.000000,0.000000,10758.677201
true,2494.545403,6,1,0,0,1,0.000000,0.000000,2494.545403
true,4185.347423,8,1,0,0,1,0.000000,0.000000,4185.347423
true,5433.791601,10,1,0,0,1,0.000000,0.000000,5433.791601
true,2746.927073,9,1,0,0,1,0.000000,0.000000,2746.927073
true,14600.299587,8,1,0,0,1,0.000000,0.000000,14600.299587
true,44676.163733,7,1,0,0,1,0.000000,0.000000,44676.163733
true,10516.111384,10,1,0,0,1,0.000000,0.000000,10516.111384
true,42.373479,9,1,0,0,1,0.000000,0.000000,42.373479
true,191.032763,10,1,0,0,1,0.000000,0.000000,191.032763
true,7149.210484,6,1,0,0,1,0.000000,0.000000,7149.210484
true,939.989792,10,1,0,0,1,0.000000,0.000000,939.989792
true,37826.801132,6,2,0,0,2,0.000000,0.000000,37826.801132
true,65762.195220,4,3,0,0,3,0.000000,0.000000,65762.195220
true,1516.804587,3,1,0,0,1,0.000000,0.000000,1516.804587
true,4461.175277,10,1,0,0,1,0.000000,0.000000,4461.175277
true,1574.067563,5,1,0,0,1,0.000000,0.000000,1574.067563
true,13203.520228,7,1,0,0,1,0.000000,0.000000,13203.520228
true,2160.759629,6,1,1,0,0,2160.759629,0.000000,0.000000
true,7064.791202,9,2,0,0,2,0.000000,0.000000,7064.791202
true,3745.566722,9,1,0,0,1,0.000000,0.000000,3745.566722
true,15000.691402,6,1,0,0,1,0.000000,0.000000,15000.691402
true,64742.701999,8,2,0,0,2,0.000000,0.000000,64742.701999
true,18369.293433,5,4,0,0,4,0.000000,0.000000,18369.293433
true,13749.268617,7,2,0,0,2,0.000000,0.000000,13749.268617
true,31407.459742,4,3,1,0,3,224.423787,0.000000,31183.035955
true,808.681202,4,1,0,0,1,0.000000,0.000000,808.681202
true,14847.613046,7,3,0,0,3,0.000000,0.000000,14847.613046
true,3095.487467,7,2,0,0,2,0.000000,0.000000,3095.487467
true,7106.226571,5,3,0,0,3,0.000000,0.000000,7106.226571
true,79781.059948,5,3,1,0,3,135.902839,0.000000,79645.157109
true,7245.375428,4,1,0,0,1,0.000000,0.000000,7245.375428
true,2675.735317,10,1,1,0,0,2675.735317,0.000000,0.000000
true,3207.654669,6,1,0,0,1,0.000000,0.000000,3207.654669
true,37099.807495,2,1,0,0,1,0.000000,0.000000,37099.807495
true,1972.614571,10,1,0,0,1,0.000000,0.000000,1972.614571
true,14666.923804,10,1,0,0,1,0.000000,0.000000,14666.923804
true,2099.577085,3,1,0,0,1,0.000000,0.000000,2099.577085
true,7435.933978,5,1,0,0,1,0.000000,0.000000,7435.933978
true,34337.414039,6,5,0,0,5,0.000000,0.000000,34337.414039
true,5564.763348,9,1,0,0,1,0.000000,0.000000,5564.763348
true,4077.502945,8,1,0,0,1,0.000000,0.000000,4077.502945
true,5338.395119,4,2,0,0,2,0.000000,0.000000,5338.395119
true,15298.371616,7,3,0,0,3,0.000000,0.000000,15298.371616
true,1585.865384,9,1,0,0,1,0.000000,0.000000,1585.865384
true,2292.667219,10,1,0,0,1,0.000000,0.000000,2292.667219
true,1957.828286,6,1,0,0,1,0.000000,0.000000,1957.828286
true,2855.091303,10,1,0,0,1,0.000000,0.000000,2855.091303
true,25149.987185,9,1,0,0,1,0.000000,0.000000,25149.987185
